codigo;titulo;metrica;cliente;porte;origem;regiao;modalidade;periodicidade;unidade;frente;parse_status
26533;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos livres - Adiantamento sobre cambiais entregues;TAXA_JUROS;PJ;PEQUENO;LIVRE;;Adiantamento sobre cambiais entregues;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26534;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos livres - Adiantamento sobre contratos de câmbio;TAXA_JUROS;PJ;PEQUENO;LIVRE;;Adiantamento sobre contratos de câmbio;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26535;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos livres - Adiantamentos a depositantes;TAXA_JUROS;PJ;PEQUENO;LIVRE;;Adiantamentos a depositantes;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26536;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos livres - Antecipação de fatura de cartão de crédito;TAXA_JUROS;PJ;PEQUENO;LIVRE;;Antecipação de fatura de cartão de crédito;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26537;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos livres - Aquisição de bens - outros bens;TAXA_JUROS;PJ;PEQUENO;LIVRE;;Aquisição de bens - outros bens;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26538;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos livres - Aquisição de bens - veículos automotores;TAXA_JUROS;PJ;PEQUENO;LIVRE;;Aquisição de bens - veículos automotores;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26539;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos livres - Aquisição de bens com interveniência - outros bens;TAXA_JUROS;PJ;PEQUENO;LIVRE;;Aquisição de bens com interveniência - outros bens;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26540;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos livres - ARO - adiantamento de receitas orçamentárias;TAXA_JUROS;PJ;PEQUENO;LIVRE;;ARO - adiantamento de receitas orçamentárias;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26541;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos livres - Arrendamento financeiro;TAXA_JUROS;PJ;PEQUENO;LIVRE;;Arrendamento financeiro;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26542;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos livres - Arrendamento financeiro de veículos automotores até 2 toneladas;TAXA_JUROS;PJ;PEQUENO;LIVRE;;Arrendamento financeiro de veículos automotores até 2 toneladas;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26543;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos livres - Arrendamento financeiro imobiliário;TAXA_JUROS;PJ;PEQUENO;LIVRE;;Arrendamento financeiro imobiliário;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26544;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos livres - Arrendamento operacional;TAXA_JUROS;PJ;PEQUENO;LIVRE;;Arrendamento operacional;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26545;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos livres - Avais e fianças honrados;TAXA_JUROS;PJ;PEQUENO;LIVRE;;Avais e fianças honrados;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26546;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos livres - Capital de giro com prazo de vencimento até 365 dias;TAXA_JUROS;PJ;PEQUENO;LIVRE;;Capital de giro com prazo de vencimento até 365 dias;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26547;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos livres - Capital de giro com prazo de vencimento superior a 365 dias;TAXA_JUROS;PJ;PEQUENO;LIVRE;;Capital de giro com prazo de vencimento superior a 365 dias;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26549;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos livres - Cartão de crédito - compra ou fatura parcelada pela instituição financeira emitente do cartão;TAXA_JUROS;PJ;PEQUENO;LIVRE;;Cartão de crédito - compra ou fatura parcelada pela instituição financeira emitente do cartão;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26551;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos livres - Cheque especial;TAXA_JUROS;PJ;PEQUENO;LIVRE;;Cheque especial;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26552;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos livres - Financiamento rural - comercialização;TAXA_JUROS;PJ;PEQUENO;LIVRE;;Financiamento rural - comercialização;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26553;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos livres - Compror;TAXA_JUROS;PJ;PEQUENO;LIVRE;;Compror;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26554;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos livres - Conta Garantia;TAXA_JUROS;PJ;PEQUENO;LIVRE;;Conta Garantia;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26556;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos livres - Crédito rotativo vinculado a cartão de crédito;TAXA_JUROS;PJ;PEQUENO;LIVRE;;Crédito rotativo vinculado a cartão de crédito;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26557;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos livres - Financiamento rural - custeio;TAXA_JUROS;PJ;PEQUENO;LIVRE;;Financiamento rural - custeio;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26558;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos livres - Desconto de cheques;TAXA_JUROS;PJ;PEQUENO;LIVRE;;Desconto de cheques;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26559;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos livres - Desconto de duplicatas;TAXA_JUROS;PJ;PEQUENO;LIVRE;;Desconto de duplicatas;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26560;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos livres - Devedores por compra de valores e bens;TAXA_JUROS;PJ;PEQUENO;LIVRE;;Devedores por compra de valores e bens;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26561;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos livres - Financiamento à exportação;TAXA_JUROS;PJ;PEQUENO;LIVRE;;Financiamento à exportação;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26562;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos livres - Financiamento à importação;TAXA_JUROS;PJ;PEQUENO;LIVRE;;Financiamento à importação;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26563;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos livres - Financiamento de infraestrutura e desenvolvimento;TAXA_JUROS;PJ;PEQUENO;LIVRE;;Financiamento de infraestrutura e desenvolvimento;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26564;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos livres - Financiamento de projeto;TAXA_JUROS;PJ;PEQUENO;LIVRE;;Financiamento de projeto;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26565;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos livres - Financiamento de TVM;TAXA_JUROS;PJ;PEQUENO;LIVRE;;Financiamento de TVM;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26566;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos livres - Financiamento habitacional - carteira hipotecária;TAXA_JUROS;PJ;PEQUENO;LIVRE;;Financiamento habitacional - carteira hipotecária;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26567;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos livres - Financiamento imobiliário - empreendim, exceto habitac.;TAXA_JUROS;PJ;PEQUENO;LIVRE;;Financiamento imobiliário - empreendim, exceto habitac.;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26568;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos livres - Home Equity;TAXA_JUROS;PJ;PEQUENO;LIVRE;;Home Equity;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26569;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos livres - Financiamento rural - investimento;TAXA_JUROS;PJ;PEQUENO;LIVRE;;Financiamento rural - investimento;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26570;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos livres - Microcrédito;TAXA_JUROS;PJ;PEQUENO;LIVRE;;Microcrédito;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26571;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos livres - Outros com característica de crédito;TAXA_JUROS;PJ;PEQUENO;LIVRE;;Outros com característica de crédito;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26572;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos livres - Outros direitos creditórios descontados;TAXA_JUROS;PJ;PEQUENO;LIVRE;;Outros direitos creditórios descontados;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26573;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos livres - Outros empréstimos;TAXA_JUROS;PJ;PEQUENO;LIVRE;;Outros empréstimos;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26574;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos livres - Outros financiamentos;TAXA_JUROS;PJ;PEQUENO;LIVRE;;Outros financiamentos;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26575;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos livres - Outros financiamentos à exportação;TAXA_JUROS;PJ;PEQUENO;LIVRE;;Outros financiamentos à exportação;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26576;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos livres - Outros financiamentos com interveniência;TAXA_JUROS;PJ;PEQUENO;LIVRE;;Outros financiamentos com interveniência;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26577;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos livres - Outros títulos descontados;TAXA_JUROS;PJ;PEQUENO;LIVRE;;Outros títulos descontados;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26578;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos livres - Recebíveis adquiridos;TAXA_JUROS;PJ;PEQUENO;LIVRE;;Recebíveis adquiridos;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26579;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos livres - Títulos e créditos a receber;TAXA_JUROS;PJ;PEQUENO;LIVRE;;Títulos e créditos a receber;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26580;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito - pequeno porte - Recursos livres - Vendor;TAXA_JUROS;PJ;PEQUENO;LIVRE;;Vendor;TRIMESTRAL;Percentual ao ano;Taxa de juros de pessoa jurídica por origem dos recursos e modalidade de crédito;OK
26687;Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos direcionados - Adiantamentos a depositantes;SALDO;MEI;;;;MEI - Recursos direcionados - Adiantamentos a depositantes;TRIMESTRAL;Milhões de reais;Saldo de crédito por origem dos recursos e modalidade de crédito;OK
26688;Saldo de crédito por origem dos recursos e modalidade de crédito - MEI - Recursos direcionados - Antecipação de fatura de cartão de crédito;SALDO;MEI;;;;MEI - Recursos direcionados - Antecipação de fatura de cartão de crédito;TRIMESTRAL;Milhões de reais;Saldo de crédito por origem dos recursos e modalidade de crédito;OK
